2001910	杨子	信息安全194	57	64	43.5	87	87.5
2001911	王兆雨	信息安全194	63	82.5	83.5	86	98
2001912	王盈旺	信息安全194	89.5	42	93	78	34.5
2001913	孙桂洁	信息安全194	99	90.5	25	85.5	74
2001914	周昌	信息安全194	92.5	58	67	86	62.5
2001915	高洪鑫	信息安全194	67.5	57	45	63	63
2001916	陈哲	信息安全194	65.5	99	59	25	71
2001917	崔莹易	信息安全194	42	99.5	24	75	77
2001918	田小彤	信息安全194	75	67.5	83.5	28	65
2001919	卢悦	信息安全194	82	42.5	50.5	100	56.5
2001920	胡昱	信息安全194	74	66	51	72	13
2001921	张超茜	信息安全194	82	66.5	17	35.5	49.5
2001922	侯树媛	信息安全194	40	82.5	81	77.5	83.5
2001923	孔冬	信息安全194	65	41	43.5	80.5	78
2001924	杨雨瑶	信息安全194	39.5	74	48.5	86	82.5
2001925	蒋维	信息安全194	73	48.5	59	93	72.5
2001926	熊超	信息安全194	56	82	78	85.5	38.5
2001927	吴哲晨	信息安全194	47	65	86.5	61	92.5
2001928	小露真	信息安全195	89	93	69	61.5	84
2001929	葛千雅	信息安全195	76.5	68	94	77.5	87.5
2001930	王立雨	信息安全195	100	93	68.5	86	98
2001931	潘梦	信息安全195	17	67.5	77	52	34.5
2001932	徐瑜蒙	信息安全195	63	39.5	68	66	74
2001933	姜子淇	信息安全195	90.5	72	93	54	62.5
2001934	尤翔	信息安全195	66.5	100	84.5	25	63
2001935	赵洁萱	信息安全195	74	84	84.5	91.5	71
2001936	黄欣	信息安全195	74	91.5	42.5	11.5	77
2001937	胡宇华	信息安全195	82	62	17	58	65
2001938	吴晓慧	信息安全195	90.5	100	70	43.5	56.5
2001939	吴萍	信息安全195	68	87	62	86.5	13
2001940	夏青	信息安全195	99	43.5	84	93.5	49.5
2001941	张艳硕	信息安全195	42	83.5	85.5	35.5	83.5
2001942	郭义洋	信息安全195	86.5	42.5	78.5	63.5	78
2001943	朱苧	信息安全195	94	83.5	53	43.5	82.5
2001944	王菲欣	信息安全195	75	25	74.5	76	72.5
2001945	朱悦情	信息安全195	86	75	43	93	38.5
2001946	吕永	信息安全195	90.5	77.5	58	29	92.5
2001947	孙淼	信息安全195	93	25	51	84.5	84
2001948	李衍英	信息安全195	52	49	74.5	24.5	87.5
2001949	王雨	信息安全195	31.5	60.5	25	67.5	98
2001950	刘淑宇	信息安全195	56	83	69	86	34.5
2001951	侯耀洁	信息安全195	72.5	67.5	92	95.5	74
2001952	王泽君	信息安全195	65	83	35	78	62.5
2001953	张辉慧	信息安全195	67.5	83.5	75	86.5	63
2001954	李炎维	信息安全195	64	61	84.5	39	71
2001955	周婷霏	信息安全195	83.5	42	28	92	77
2001956	赵璇	信息安全195	91.5	90.5	76	54	65
2001957	黄伟	信息安全195	100	69	85.5	79.5	56.5
2001958	吴婷华	信息安全195	77.5	77.5	67.5	54	13
2001959	徐祥晨	信息安全195	58.5	43.5	43	70	49.5
2001960	刘尊露	信息安全195	57	21	42.5	78.5	83.5
2001961	李丁	信息安全195	91	38.5	42.5	62.5	78
2001962	赵泽萍	信息安全195	82	82.5	95.5	63	82.5
2001963	田瑞芳	信息安全195	23.5	66.5	29	79.5	72.5
2001964	李硕华	信息安全195	90	24	17	95.5	38.5
2001965	姜奕涛	信息安全195	51	91	100	54	92.5
2001966	叶孟琦	信息安全195	74	70	87	87	84
2001967	李惠杰	信息安全195	66.5	76.5	86	11.5	87.5
2001968	王立	信息安全195	82.5	61	78	80.5	98
2001969	屈鑫丽	信息安全195	52	65	85.5	63	34.5
2001970	董永子	信息安全195	72	48	86	46.5	74
2001971	贾学	信息安全195	66.5	39.5	63	84.5	62.5
2001972	王瑜雨	信息安全195	64	43.5	25	11.5	63
2001973	徐千	信息安全195	82.5	83.5	75	86.5	71
2001974	吴誉	信息安全195	42	93	28	71	77
2001975	李丽瑶	信息安全195	90.5	25	100	74	65
2001976	单晓竹	信息安全195	58	67	72	73	56.5
2001977	邸涵萌	信息安全195	57	45	35.5	80.5	13
2001978	吴子	信息安全196	99	59	77.5	54	49.5
2001979	李文迪	信息安全196	99.5	24	80.5	60	83.5
2001980	石建源	信息安全196	67.5	83.5	86	86.5	78
2001981	杜雪娇	信息安全196	42.5	50.5	93	46	82.5
2001982	王涵怡	信息安全196	66	51	85.5	45	72.5
2001983	姜文颖	信息安全196	66.5	17	61	87	38.5
2001984	邱蕾霞	信息安全196	82.5	81	61.5	78	92.5
2001985	尹文	信息安全196	41	43.5	77.5	81.5	84
2001986	李富纤	信息安全196	74	48.5	86	95	87.5
2001987	庄盈莹	信息安全196	48.5	59	52	89.5	98
2001988	耿琦欣	信息安全196	82	78	66	61	34.5
2001989	王浩	信息安全196	65	86.5	54	85.5	74
2001990	王文	信息安全196	93	69	25	63.5	62.5
2001991	白薇华	信息安全196	68	94	91.5	99	63
2001992	冯鑫彤	信息安全196	93	68.5	11.5	90	71
2001993	孙宁	信息安全196	67.5	77	58	70.5	77
2001994	刘林	信息安全196	39.5	68	43.5	72	65
2001995	鲍梵瑾	信息安全196	72	93	86.5	54	56.5
2001996	宋徐宇	信息安全196	100	84.5	93.5	87.5	13
2001997	刘昊	信息安全196	84	84.5	35.5	62.5	49.5
2001998	王海雅	信息安全196	91.5	42.5	63.5	82.5	83.5
2001999	闫小晟	信息安全196	62	17	43.5	37.5	78
2002000	杨文毅	信息安全196	100	70	76	79	82.5
2002001	何庆	信息安全196	87	62	93	47.5	72.5
2002002	朱文	信息安全196	43.5	84	29	80.5	38.5
2002003	李硕	信息安全196	83.5	85.5	84.5	37.5	92.5
2002004	徐同	信息安全196	42.5	78.5	24.5	35	84
2002005	张月祥	信息安全196	83.5	53	67.5	80	87.5
2002006	张学然	信息安全196	25	74.5	86	53	98
2002007	苏浩晗	信息安全196	75	43	95.5	31.5	34.5
2002008	吕云	信息安全196	77.5	58	78	71	74
2002009	贾淼宁	信息安全196	25	51	86.5	61	62.5
2002010	张阁蛟	信息安全196	49	74.5	39	48	63
2002011	张杰	信息安全196	60.5	25	92	53.5	71
2002012	宗傲	信息安全196	83	69	54	72	77
2002013	赵菁露	信息安全196	67.5	92	79.5	70	65
2002014	李晓霞	信息安全196	83	35	54	46	56.5
2002015	刘雪宇	信息安全196	83.5	75	70	53.5	13
2002016	赵秀月	信息安全196	61	84.5	78.5	48.5	49.5
2002017	赵杰龙	信息安全196	42	28	62.5	63.5	83.5
2002018	崔雪	信息安全196	90.5	76	63	51.5	78
2002019	张畅辉	信息安全196	69	85.5	79.5	95.5	82.5
2002020	王万艳	信息安全196	77.5	67.5	95.5	80	72.5
2002021	朱子涛	信息安全196	43.5	43	54	57	38.5
2002022	皮志林	信息安全196	21	42.5	87	68.5	92.5
2002023	李心源	信息安全196	38.5	42.5	11.5	44	84
2002024	郝雨欣	信息安全196	82.5	95.5	80.5	93.5	87.5
2002025	岳云伟	信息安全196	66.5	29	63	88	98
2002026	张晓文	信息安全196	24	17	46.5	97	34.5
2002027	蒋雨琦	信息安全196	91	100	84.5	71	74
2002028	谢正园	信息安全197	70	87	11.5	96.5	62.5
2002029	张登晴	信息安全197	76.5	86	86.5	79	63
2002030	王宝倩	信息安全197	61	78	71	62.5	71
2002031	公荣光	信息安全197	65	85.5	74	62	77
2002032	张健涛	信息安全197	48	86	73	62	65
2002033	高心	信息安全197	39.5	63	80.5	70	56.5
2002034	王美婧	信息安全197	43.5	25	54	89.5	13
2002035	齐来皓	信息安全197	83.5	75	60	40	49.5
2002036	王晓媛	信息安全197	93	28	86.5	33	83.5
2002037	刘佳颖	信息安全197	25	100	46	60	78
2002038	刘雅月	信息安全197	67	72	45	78	82.5
2002039	李奕	信息安全197	45	35.5	87	80	72.5
2002040	朱馨琦	信息安全197	59	77.5	78	69.5	38.5
2002041	邵淇	信息安全197	24	80.5	81.5	87.5	92.5
2002042	宋一	信息安全197	83.5	86	95	89.5	84
2002043	魏慧鸣	信息安全197	50.5	93	89.5	79	87.5
2002044	陆康	信息安全197	51	85.5	61	97	98
2002045	李士云	信息安全197	17	61	85.5	87.5	34.5
2002046	王琬秀	信息安全197	81	61.5	63.5	71	74
2002047	何鑫涛	信息安全197	43.5	77.5	99	96	62.5
2002048	王父菲	信息安全197	48.5	86	90	56.5	63
2002049	陈慧倩	信息安全197	59	52	70.5	71	71
2002050	朱葛华	信息安全197	78	66	72	55.5	77
2002051	肖艳迪	信息安全197	86.5	54	54	71	65
2002052	李玮琪	信息安全197	69	25	87.5	72	56.5
2002053	米天婕	信息安全197	94	91.5	62.5	95.5	13
2002054	宋振萌	信息安全197	68.5	11.5	82.5	57.5	49.5
2002055	胡佳梅	信息安全197	77	58	37.5	96.5	83.5
2002056	王舒玉	信息安全197	68	43.5	79	39.5	78
2002057	虞春萍	信息安全197	93	86.5	47.5	68.5	82.5
2002058	徐静然	信息安全197	84.5	93.5	80.5	80	72.5
2002059	张津森	信息安全197	84.5	35.5	37.5	55	38.5
2002060	徐庚梦	信息安全197	42.5	63.5	35	96.5	92.5
2002061	王娟洁	信息安全197	17	43.5	80	41	84
2002062	李明诺	信息安全197	70	76	53	55	87.5
2002063	杜佳然	信息安全197	62	93	31.5	70.5	98
2002064	曹浩媛	信息安全197	84	29	71	82.5	34.5
2002065	杨慧翠	信息安全197	85.5	84.5	61	54	74
2002066	魏毓	信息安全197	78.5	24.5	48	89.5	62.5
2002067	高济	信息安全197	53	67.5	53.5	89	63
2002068	付爱宏	信息安全197	74.5	86	72	47	71
2002069	王雅歆	信息安全197	43	95.5	70	79.5	77
2002070	程迪胜	信息安全197	58	78	46	57.5	65
2002071	张瑞	信息安全197	51	86.5	53.5	96.5	56.5
2002072	吕浩生	信息安全197	74.5	39	48.5	40	13
2002073	王洁	信息安全197	25	92	63.5	88.5	49.5
2002074	王文	信息安全197	69	54	51.5	67	83.5
2002075	赵永昊	信息安全197	92	79.5	95.5	88.5	78
2002076	李子钰	信息安全197	35	54	80	33	82.5
2002077	沈情	信息安全197	75	70	57	47	72.5
2002078	林胥	信息安全198	84.5	78.5	68.5	62.5	38.5
2002079	王向达	信息安全198	28	62.5	44	62.5	92.5
2002080	杨凡琪	信息安全198	76	63	93.5	82.5	84
2002081	殷美宇	信息安全198	85.5	79.5	88	73	87.5
2002082	秦宇	信息安全198	67.5	95.5	97	38.5	98
2002083	郑薇	信息安全198	43	54	71	44	34.5
2002084	李海菲	信息安全198	42.5	87	96.5	62.5	74
2002085	闫晓童	信息安全198	42.5	11.5	79	41	62.5
2002086	尹浩婧	信息安全198	95.5	80.5	62.5	80.5	63
2002087	李寒	信息安全198	29	63	62	81.5	71
2002088	张媛萍	信息安全198	17	46.5	62	67	77
2002089	杨洋敏	信息安全198	100	84.5	70	48.5	65
2002090	咸明虹	信息安全198	87	11.5	89.5	66	56.5
2002091	李龙丽	信息安全198	86	86.5	40	48.5	13
2002092	郑玫	信息安全198	78	71	33	84.5	49.5
2002093	吕学钏	信息安全198	85.5	74	60	66	83.5
2002094	支淑	信息安全198	86	73	78	72	78
2002095	马善豪	信息安全198	63	80.5	80	87.5	82.5
2002096	陈玉	信息安全198	25	54	69.5	99	72.5
2002097	袁庆雨	信息安全198	75	60	87.5	49	38.5
2002098	赵昊	信息安全198	28	86.5	89.5	99	92.5
2002099	王富森	信息安全198	100	46	79	90.5	84
2002100	姜振雪	信息安全198	72	45	97	90.5	87.5
2002101	凌迪然	信息安全198	35.5	87	87.5	98	98
2002102	唐萌涵	信息安全198	77.5	78	71	48.5	34.5
2002103	刘文月	信息安全198	80.5	81.5	96	69.5	74
2002104	张心燕	信息安全198	86	95	56.5	80.5	62.5
2002105	王于婷	信息安全198	93	89.5	71	48	63
2002106	刘雪铭	信息安全198	85.5	61	55.5	97	71
2002107	张名月	信息安全198	61	85.5	71	72.5	77
2002108	朱琪萱	信息安全198	61.5	63.5	72	33	65
2002109	李腾	信息安全198	77.5	99	95.5	86.5	56.5
2002110	王淼	信息安全198	86	90	57.5	24	13
2002111	唐雨	信息安全198	52	70.5	96.5	47.5	49.5
2002112	郭炳娟	信息安全198	66	72	39.5	98	83.5
2002113	王芃	信息安全198	54	54	68.5	60.5	78
2002114	李晓晴	信息安全198	25	87.5	80	55.5	82.5
2002115	魏晓菲	信息安全198	91.5	62.5	55	72	72.5
2002116	苗晓	信息安全198	11.5	82.5	96.5	100	38.5
2002117	张洁桦	信息安全198	58	37.5	41	34	92.5
2002118	吴晓君	信息安全198	43.5	79	55	96.5	84
2002119	刘广菲	信息安全198	86.5	47.5	70.5	82.5	87.5
2002120	马雯月	信息安全198	93.5	80.5	82.5	72	98
2002121	崔迪淋	信息安全198	35.5	37.5	54	40	34.5
2002122	李娴	信息安全198	63.5	35	89.5	97	74
2002123	祝江帅	信息安全198	43.5	80	89	34	62.5
2002124	杨瑞	信息安全198	76	53	47	55.5	63
2002125	于天杰	信息安全198	93	31.5	79.5	63.5	71
2002126	秦俊	信息安全198	29	71	57.5	33	77
2002127	刘懿昭	信息安全198	84.5	61	96.5	64	65
2002128	卢阳瑶	信息安全199	24.5	48	40	56.5	56.5
2002129	高宗乐	信息安全199	67.5	53.5	88.5	34	13
2002130	吴田颖	信息安全199	86	72	67	83.5	49.5
2002131	侯淇雪	信息安全199	95.5	70	88.5	48.5	83.5
2002132	高卉杰	信息安全199	78	46	33	57.5	78
2002133	张莹	信息安全199	86.5	53.5	47	81.5	82.5
2002134	刘惠	信息安全199	39	48.5	62.5	90.5	72.5
2002135	宋承	信息安全199	92	63.5	62.5	64.5	38.5
2002136	段明悦	信息安全199	54	51.5	82.5	40	92.5
2002137	郭一慧	信息安全199	79.5	95.5	73	89.5	84
2002138	张淦	信息安全199	54	80	38.5	34	87.5
2002139	隋丹雪	信息安全199	70	57	44	98	98
2002140	高文萍	信息安全199	78.5	68.5	62.5	58	34.5
2002141	问宇丽	信息安全199	62.5	44	41	65	74
2002142	朱晖	信息安全199	63	93.5	80.5	90.5	62.5
2002143	郭琪玺	信息安全199	79.5	88	81.5	51	63
2002144	王树凡	信息安全199	95.5	97	67	66.5	71
2002145	王斌馨	信息安全199	54	71	48.5	66	77
2002146	张升涵	信息安全199	87	96.5	66	66	65
2002147	李一	信息安全199	11.5	79	48.5	92.5	56.5
2002148	孙凯蕾	信息安全199	80.5	62.5	84.5	84.5	13
2002149	李晶	信息安全199	63	62	66	42	49.5
2002150	赵盈云	信息安全199	46.5	62	72	97.5	83.5
2002151	王毓芹	信息安全199	84.5	70	87.5	49	78
2002152	刘润	信息安全199	11.5	89.5	99	97.5	82.5
2002153	刘蕾	信息安全199	86.5	40	49	76.5	72.5
2002154	宋文萍	信息安全199	71	33	99	67.5	38.5
2002155	袁双	信息安全199	74	60	90.5	73	92.5
2002156	顾月	信息安全199	73	78	90.5	91.5	84
2002157	刘昊婷	信息安全199	80.5	80	98	90	87.5
2002158	孙娟	信息安全199	54	69.5	48.5	74	98
2002159	王超	信息安全199	60	87.5	69.5	57	34.5
2002160	王祥龙	信息安全199	86.5	89.5	80.5	73	74
2002161	马欣	信息安全199	46	79	48	34.5	62.5
2002162	李小萍	信息安全199	45	97	97	73.5	63
2002163	于惠欢	信息安全199	87	87.5	72.5	17	71
2002164	葛慧悦	信息安全199	78	71	33	94	77
2002165	薛淼超	信息安全199	81.5	96	86.5	66.5	65
2002166	吕瑾宇	信息安全199	95	56.5	24	69	56.5
2002167	丰春娇	信息安全199	89.5	71	47.5	93	13
2002168	曹雨甜	信息安全199	61	55.5	98	85.5	49.5
2002169	庞学菁	信息安全199	85.5	71	60.5	90	83.5
2002170	公元	信息安全199	63.5	72	55.5	42.5	78
2002171	孙泽	信息安全199	99	95.5	72	56.5	82.5
2002172	王晓娜	信息安全199	90	57.5	100	72	72.5
2002173	宋华杰	信息安全199	70.5	96.5	34	34	38.5
2002174	姜天	信息安全199	72	39.5	96.5	34	92.5
2002175	张小	信息安全199	54	68.5	82.5	80.5	84
2002176	陈倩	信息安全199	87.5	80	72	66	87.5
2002177	胡涵敏	信息安全199	62.5	55	40	59	98
2002178	尹晓文	信息安全1910	82.5	96.5	97	82.5	34.5
2002179	孙晓欣	信息安全1910	37.5	41	34	83	74
2002180	李雨	信息安全1910	79	55	55.5	49	62.5
2002181	王艳	信息安全1910	47.5	70.5	63.5	26	63
2002182	李纪成	信息安全1910	80.5	82.5	33	97.5	71
2002183	李珍	信息安全1910	37.5	54	64	99.5	77
2002184	王荣尧	信息安全1910	35	89.5	56.5	51	65
2002185	李万逸	信息安全1910	80	89	34	99.5	56.5
2002186	史莹艳	信息安全1910	53	47	83.5	62	13
2002187	李桓丹	信息安全1910	31.5	79.5	48.5	75	49.5
2002188	史玉芳	信息安全1910	71	57.5	57.5	74	83.5
2002189	高长福	信息安全1910	61	96.5	81.5	66	78
2002190	蒋昊澳	信息安全1910	48	40	90.5	24	82.5
2002191	徐德	信息安全1910	53.5	88.5	64.5	87.5	72.5
2002192	宋爱莉	信息安全1910	72	67	40	39.5	38.5
2002193	亓晓	信息安全1910	70	88.5	89.5	26	92.5
2002194	孙倩然	信息安全1910	46	33	34	44.5	84
2002195	毛迪阳	信息安全1910	53.5	47	98	75.5	87.5
2002196	王玟林	信息安全1910	48.5	62.5	58	57	98
2002197	朱一晴	信息安全1910	63.5	62.5	65	75	34.5
2002198	颜政静	信息安全1910	51.5	82.5	90.5	76.5	74
2002199	王洪燕	信息安全1910	95.5	73	51	59.5	62.5
2002200	亓莹惠	信息安全1910	80	38.5	66.5	50	63
2002201	姜新鸣	信息安全1910	57	44	66	72.5	71
2002202	张玥成	信息安全1910	68.5	62.5	66	57	77
2002203	杜承雅	信息安全1910	44	41	92.5	34	65
2002204	宋创华	信息安全1910	93.5	80.5	84.5	86.5	56.5
2002205	李翔璐	信息安全1910	88	81.5	42	99.5	13
2002206	陈晓乐	信息安全1910	97	67	97.5	60.5	49.5
2002207	王宁乐	信息安全1910	71	48.5	49	83	83.5
2002208	臧永鸽	信息安全1910	96.5	66	97.5	68	78
2002209	朱志涵	信息安全1910	79	48.5	76.5	91.5	82.5
2002210	刘彦雪	信息安全1910	62.5	84.5	67.5	92	72.5
2002211	任梦欣	信息安全1910	62	66	73	58	38.5
2002212	孙林	信息安全1910	62	72	91.5	83	92.5
2002213	高惠	信息安全1910	70	87.5	90	69	84
2002214	赵姝怡	信息安全1910	89.5	99	74	63	87.5
2002215	孙佳瑶	信息安全1910	40	49	57	59.5	98
2002216	郝笑妍	信息安全1910	33	99	73	50	34.5
2002217	吴星莹	信息安全1910	60	90.5	34.5	34	74
2002218	袁文凯	信息安全1910	78	90.5	73.5	41.5	62.5
2002219	张慧	信息安全1910	80	98	17	91.5	63
2002220	高春霞	信息安全1910	69.5	48.5	94	44.5	71
2002221	刘龙汝	信息安全1910	87.5	69.5	66.5	17	77
2002222	张杰炜	信息安全1910	89.5	80.5	69	56.5	65
2002223	王乐珊	信息安全1910	79	48	93	58	56.5
2002224	刘霞鑫	信息安全1910	97	97	85.5	90	13
2002225	刘秀杰	信息安全1910	87.5	72.5	90	60.5	49.5
2002226	贾晓霞	信息安全1910	71	33	42.5	57	83.5
2002227	路霞璇	信息安全1910	96	86.5	56.5	59.5	78
2002228	张奥	电子科学与技术191	56.5	24	72	57	82.5
2002229	徐勤	电子科学与技术191	71	47.5	34	75	72.5
2002230	马琳宇	电子科学与技术191	55.5	98	34	36.5	38.5
2002231	张希	电子科学与技术191	71	60.5	80.5	94	92.5
2002232	武宇鹏	电子科学与技术191	72	55.5	66	52.5	84
2002233	郭宇贵	电子科学与技术191	95.5	72	59	74	87.5
2002234	付倩铭	电子科学与技术191	57.5	100	82.5	93	98
2002235	刘浩芯	电子科学与技术191	96.5	34	83	60.5	34.5
2002236	陈梦凡	电子科学与技术191	39.5	96.5	49	59.5	74
2002237	闵子文	电子科学与技术191	68.5	82.5	26	90.5	62.5
2002238	田小	电子科学与技术191	80	72	97.5	33.5	63
2002239	王用	电子科学与技术191	55	40	99.5	85	71
2002240	王迪娇	电子科学与技术191	96.5	97	51	50	77
2002241	侯珙涵	电子科学与技术191	41	34	99.5	59.5	65
2002242	陈磊基	电子科学与技术191	55	55.5	62	91.5	56.5
2002243	赵慧	电子科学与技术191	70.5	63.5	75	50.5	13
2002244	刘晴霞	电子科学与技术191	82.5	33	74	91.5	49.5
2002245	高颐坤	电子科学与技术191	54	64	66	66.5	83.5
2002246	韩瑞	电子科学与技术191	89.5	56.5	24	69	78
2002247	李康慧	电子科学与技术191	89	34	87.5	78	82.5
2002248	刘千林	电子科学与技术191	47	83.5	39.5	91	72.5
2002249	徐华	电子科学与技术191	79.5	48.5	26	63	38.5
2002250	付京茹	电子科学与技术191	57.5	57.5	44.5	45	92.5
2002251	曹甜洁	电子科学与技术191	96.5	81.5	75.5	59.5	84
2002252	陈汶静	电子科学与技术191	40	90.5	57	82.5	87.5
2002253	柳惟龙	电子科学与技术191	88.5	64.5	75	86.5	98
2002254	赵敏云	电子科学与技术191	67	40	76.5	70	34.5
2002255	郭姗翔	电子科学与技术191	88.5	89.5	59.5	58	74
2002256	王杰	电子科学与技术191	33	34	50	78	62.5
2002257	周敬婕	电子科学与技术191	47	98	72.5	74	63
2002258	李才楠	电子科学与技术191	62.5	58	57	68	71
2002259	罗世臻	电子科学与技术191	62.5	65	34	58	77
2002260	谭哲绣	电子科学与技术191	82.5	90.5	86.5	45	65
2002261	夏琦燕	电子科学与技术191	73	51	99.5	50.5	56.5
2002262	杨思	电子科学与技术191	38.5	66.5	60.5	69	13
2002263	李存楠	电子科学与技术191	44	66	83	30	49.5
2002264	包一欣	电子科学与技术191	62.5	66	68	51	83.5
2002265	王梦琪	电子科学与技术191	41	92.5	91.5	39.5	78
2002266	安雪伟	电子科学与技术191	80.5	84.5	92	91.5	82.5
2002267	邵鑫豪	电子科学与技术191	81.5	42	58	76	72.5
2002268	刘鑫言	电子科学与技术191	67	97.5	83	52.5	38.5
2002269	张余伟	电子科学与技术191	48.5	49	69	68	92.5
2002270	武婷平	电子科学与技术191	66	97.5	63	68	84
2002271	邹美	电子科学与技术191	48.5	76.5	59.5	26	87.5
2002272	刘羽巧	电子科学与技术191	84.5	67.5	50	51	98
2002273	胡语阳	电子科学与技术191	66	73	34	76	34.5
